1	2	3	4	5	6	7	8
NonRel	cd123 positivity must be confirmed by either flow [s1] cytometry [e1] or immunohistochemistry within @NUMBER days of study entry	cd123 positivity must be confirmed by either flow cytometry or [s2] immunohistochemistry [e2] within @NUMBER days of study entry	clinical_variable	clinical_variable	11690_0	11690_1	11690.0
NonRel	[s1] calculated creatinine clearance [e1] creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's age group	calculated creatinine clearance [s2] creatinine [e2] clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's age group	clinical_variable	clinical_variable	11691_0	11691_1	11691.0
NonRel	calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ [s1] @NUMBER ml / minute [e1] or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's age group	calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < [s2] @NUMBER mg / dl [e2] or < @NUMBER times upper limit of normal for the research participant 's age group	lower_bound	upper_bound	11691_2	11691_3	11691.0
NonRel	calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < [s1] @NUMBER mg / dl [e1] or < @NUMBER times upper limit of normal for the research participant 's age group	calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < [s2] @NUMBER times upper limit of normal [e2] for the research participant 's age group	upper_bound	upper_bound	11691_3	11691_4	11691.0
NonRel	calculated creatinine clearance [s1] creatinine [e1] clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's age group	calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's [s2] age [e2] group	clinical_variable	age	11691_1	11691_5	11691.0
NonRel	he / she has undergone [s1] prior allosct [e1] , they must be at least @NUMBER weeks from having received the last dose of immunosuppressant medications to undergo pbmc collection for t cell manufacturing	he / she has undergone prior allosct , they must be at least @NUMBER weeks from having received the last dose of [s2] immunosuppressant medications [e2] to undergo pbmc collection for t cell manufacturing	treatment	treatment	11692_0	11692_2	11692.0
NonRel	his / her last dose of [s1] prior chemotherapy [e1] , immunotherapy or radiation is at least @NUMBER weeks out from pbmc collection	his / her last dose of prior chemotherapy , [s2] immunotherapy [e2] or radiation is at least @NUMBER weeks out from pbmc collection	treatment	treatment	11693_0	11693_1	11693.0
NonRel	his / her last dose of prior chemotherapy , [s1] immunotherapy [e1] or radiation is at least @NUMBER weeks out from pbmc collection	his / her last dose of prior chemotherapy , immunotherapy or [s2] radiation [e2] is at least @NUMBER weeks out from pbmc collection	treatment	treatment	11693_1	11693_2	11693.0
hasValue	[s1] karnofsky performance status ( kps ) [e1] ≥ @NUMBER	karnofsky performance status ( kps ) ≥ [s2] @NUMBER [e2]	clinical_variable	lower_bound	11694_0	11694_1	11694.0
hasValue	[s1] karnofsky performance status score [e1] ≥ @NUMBER	karnofsky performance status score ≥ [s2] @NUMBER [e2]	clinical_variable	lower_bound	11695_0	11695_1	11695.0
hasValue	liver function : adequate liver function defined as [s1] total bilirubin [e1] ≤ @NUMBER mg / dl	liver function : adequate liver function defined as total bilirubin ≤ [s2] @NUMBER mg / dl [e2]	clinical_variable	upper_bound	11696_0	11696_1	11696.0
hasTemp	non hematological toxicity related to [s1] prior therapy [e1] must either have returned to ≤ grade @NUMBER , baseline , or deemed irreversible	non hematological toxicity related to prior therapy must either have returned to ≤ [s2] grade @NUMBER [e2] , baseline , or deemed irreversible	treatment	upper_bound	11697_0	11697_1	11697.0
NonRel	only research participants experiencing [s1] hypoxia [e1] with oxygen saturation less than @NUMBER % are required to have diffusion capacity of carbon monoxide ( dlco ) or forced expiratory volume in one second ( fev1 ) > @NUMBER % predicted	only research participants experiencing hypoxia with [s2] oxygen saturation [e2] less than @NUMBER % are required to have diffusion capacity of carbon monoxide ( dlco ) or forced expiratory volume in one second ( fev1 ) > @NUMBER % predicted	chronic_disease	clinical_variable	11698_0	11698_1	11698.0
NonRel	only research participants experiencing hypoxia with [s1] oxygen saturation [e1] less than @NUMBER % are required to have diffusion capacity of carbon monoxide ( dlco ) or forced expiratory volume in one second ( fev1 ) > @NUMBER % predicted	only research participants experiencing hypoxia with oxygen saturation less than @NUMBER % are required to have diffusion capacity of carbon monoxide ( dlco ) or [s2] forced expiratory volume in one second ( fev1 ) [e2] > @NUMBER % predicted	clinical_variable	clinical_variable	11698_1	11698_3	11698.0
NonRel	only research participants experiencing hypoxia with oxygen saturation less than [s1] @NUMBER % [e1] are required to have diffusion capacity of carbon monoxide ( dlco ) or forced expiratory volume in one second ( fev1 ) > @NUMBER % predicted	only research participants experiencing hypoxia with oxygen saturation less than @NUMBER % are required to have diffusion capacity of carbon monoxide ( dlco ) or forced expiratory volume in one second ( fev1 ) > [s2] @NUMBER % [e2] predicted	upper_bound	lower_bound	11698_2	11698_4	11698.0
hasValue	pediatric research participants must [s1] weigh [e1] > @NUMBER kg	pediatric research participants must weigh > [s2] @NUMBER kg [e2]	clinical_variable	lower_bound	11699_0	11699_1	11699.0
NonRel	pulmonary : not requiring [s1] supplemental oxygen [e1] or mechanical ventilation , oxygen saturation @NUMBER % or higher on room air	pulmonary : not requiring supplemental oxygen or [s2] mechanical ventilation [e2] , oxygen saturation @NUMBER % or higher on room air	treatment	treatment	11700_0	11700_1	11700.0
NonRel	pulmonary : not requiring supplemental oxygen or [s1] mechanical ventilation [e1] , oxygen saturation @NUMBER % or higher on room air	pulmonary : not requiring supplemental oxygen or mechanical ventilation , [s2] oxygen saturation [e2] @NUMBER % or higher on room air	treatment	clinical_variable	11700_1	11700_2	11700.0
NonRel	renal function : [s1] calculated creatinine clearance [e1] creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's age group	renal function : calculated creatinine clearance [s2] creatinine [e2] clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's age group	clinical_variable	clinical_variable	11701_0	11701_1	11701.0
NonRel	renal function : calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ [s1] @NUMBER ml / minute [e1] or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's age group	renal function : calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < [s2] @NUMBER mg / dl [e2] or < @NUMBER times upper limit of normal for the research participant 's age group	lower_bound	upper_bound	11701_2	11701_3	11701.0
NonRel	renal function : calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < [s1] @NUMBER mg / dl [e1] or < @NUMBER times upper limit of normal for the research participant 's age group	renal function : calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < [s2] @NUMBER times upper limit of normal [e2] for the research participant 's age group	upper_bound	upper_bound	11701_3	11701_4	11701.0
NonRel	renal function : calculated creatinine clearance [s1] creatinine [e1] clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's age group	renal function : calculated creatinine clearance creatinine clearance ( absolute value ) of ≥ @NUMBER ml / minute or creatinine < @NUMBER mg / dl or < @NUMBER times upper limit of normal for the research participant 's [s2] age [e2] group	clinical_variable	age	11701_1	11701_5	11701.0
hasValue	renal function : [s1] serum creatinine [e1] did not increase by more than @NUMBER fold from baseline ( at time of screening )	renal function : serum creatinine did not increase by more than [s2] @NUMBER [e2] fold from baseline ( at time of screening )	clinical_variable	lower_bound	11702_0	11702_1	11702.0
hasValue	research participant has ≥ [s1] @NUMBER % [e1] car t cells in the peripheral blood	research participant has ≥ @NUMBER % [s2] car t cells [e2] in the peripheral blood	lower_bound	clinical_variable	11703_0	11703_1	11703.0
hasTemp	research participant must be at least [s1] @NUMBER weeks [e1] out from having received the last dose of investigational agent	research participant must be at least @NUMBER weeks out from having received the last dose of [s2] investigational agent [e2]	lower_bound	treatment	11704_0	11704_1	11704.0
NonRel	research participant with central nervous system ( cns ) leukemic involvement that is refractory to [s1] intrathecal chemotherapy [e1] and / or cranio-spinal radiation but effectively treated to completion remission ( < @NUMBER white blood cell [ wbc ] / mm^3 and no blast in cerebrospinal fluid [ csf ] ) is eligible to proceed with lymphodepletion	research participant with central nervous system ( cns ) leukemic involvement that is refractory to intrathecal chemotherapy and / or [s2] cranio-spinal radiation [e2] but effectively treated to completion remission ( < @NUMBER white blood cell [ wbc ] / mm^3 and no blast in cerebrospinal fluid [ csf ] ) is eligible to proceed with lymphodepletion	treatment	treatment	11705_0	11705_1	11705.0
NonRel	research participant with central nervous system ( cns ) leukemic involvement that is refractory to intrathecal chemotherapy and / or [s1] cranio-spinal radiation [e1] but effectively treated to completion remission ( < @NUMBER white blood cell [ wbc ] / mm^3 and no blast in cerebrospinal fluid [ csf ] ) is eligible to proceed with lymphodepletion	research participant with central nervous system ( cns ) leukemic involvement that is refractory to intrathecal chemotherapy and / or cranio-spinal radiation but effectively treated to completion remission ( < @NUMBER [s2] white blood cell [ wbc ] / mm^3 [e2] and no blast in cerebrospinal fluid [ csf ] ) is eligible to proceed with lymphodepletion	treatment	clinical_variable	11705_1	11705_3	11705.0
NonRel	research participant with central nervous system ( cns ) leukemic involvement that is refractory to intrathecal chemotherapy and / or cranio-spinal radiation but effectively treated to completion remission ( < @NUMBER [s1] white blood cell [ wbc ] / mm^3 [e1] and no blast in cerebrospinal fluid [ csf ] ) is eligible to proceed with lymphodepletion	research participant with central nervous system ( cns ) leukemic involvement that is refractory to intrathecal chemotherapy and / or cranio-spinal radiation but effectively treated to completion remission ( < @NUMBER white blood cell [ wbc ] / mm^3 and no blast in cerebrospinal fluid [ csf ] ) is eligible to proceed with [s2] lymphodepletion [e2]	clinical_variable	treatment	11705_3	11705_4	11705.0
NonRel	research participants must have a donor or stem cells source identified for allogeneic transplantation , either related ( [s1] @NUMBER / @NUMBER [e1] or @NUMBER / @NUMBER allele matched or haploidentical ) , unrelated @NUMBER / @NUMBER or @NUMBER / @NUMBER allele match ) donor , or cord blood stem cell source ( at lease @NUMBER / @NUMBER matched )	research participants must have a donor or stem cells source identified for allogeneic transplantation , either related ( @NUMBER / @NUMBER or [s2] @NUMBER / @NUMBER allele [e2] matched or haploidentical ) , unrelated @NUMBER / @NUMBER or @NUMBER / @NUMBER allele match ) donor , or cord blood stem cell source ( at lease @NUMBER / @NUMBER matched )	lower_bound	upper_bound	11706_1	11706_2	11706.0
NonRel	research participants must have a donor or stem cells source identified for [s1] allogeneic transplantation [e1] , either related ( @NUMBER / @NUMBER or @NUMBER / @NUMBER allele matched or haploidentical ) , unrelated @NUMBER / @NUMBER or @NUMBER / @NUMBER allele match ) donor , or cord blood stem cell source ( at lease @NUMBER / @NUMBER matched )	research participants must have a donor or stem cells source identified for allogeneic transplantation , either related ( @NUMBER / @NUMBER or @NUMBER / @NUMBER allele matched or [s2] haploidentical [e2] ) , unrelated @NUMBER / @NUMBER or @NUMBER / @NUMBER allele match ) donor , or cord blood stem cell source ( at lease @NUMBER / @NUMBER matched )	treatment	treatment	11706_0	11706_3	11706.0
NonRel	research participants must have a donor or stem cells source identified for allogeneic transplantation , either related ( @NUMBER / @NUMBER or [s1] @NUMBER / @NUMBER allele [e1] matched or haploidentical ) , unrelated @NUMBER / @NUMBER or @NUMBER / @NUMBER allele match ) donor , or cord blood stem cell source ( at lease @NUMBER / @NUMBER matched )	research participants must have a donor or stem cells source identified for allogeneic transplantation , either related ( @NUMBER / @NUMBER or @NUMBER / @NUMBER allele matched or haploidentical ) , unrelated @NUMBER / @NUMBER or @NUMBER / @NUMBER allele match ) donor , or cord blood stem cell source ( at lease [s2] @NUMBER / @NUMBER [e2] matched )	upper_bound	lower_bound	11706_2	11706_4	11706.0
NonRel	research participants of reproductive potential must [s1] agree to use and utilize and adequate method of contraception [e1] throughout treatment and for at least @NUMBER weeks after t cell infusion	research participants of reproductive potential must agree to use and utilize and adequate method of contraception throughout [s2] treatment [e2] and for at least @NUMBER weeks after t cell infusion	contraception_consent	treatment	11707_0	11707_1	11707.0
NonRel	research participants of reproductive potential must agree to use and utilize and adequate method of contraception throughout [s1] treatment [e1] and for at least @NUMBER weeks after t cell infusion	research participants of reproductive potential must agree to use and utilize and adequate method of contraception throughout treatment and for at least @NUMBER weeks after [s2] t cell infusion [e2]	treatment	treatment	11707_1	11707_3	11707.0
NonRel	research participants who have tested [s1] human immunodeficiency virus ( hiv ) [e1] positive , or have active hepatitis b or c infection based on testing performed within @NUMBER weeks of enrollment	research participants who have tested human immunodeficiency virus ( hiv ) positive , or have active [s2] hepatitis b or c infection [e2] based on testing performed within @NUMBER weeks of enrollment	chronic_disease	chronic_disease	11708_0	11708_1	11708.0
